UniqueID,ParcelID,LandUse,PropertyAddress,SaleDate,SalePrice,LegalReference,SoldAsVacant,Acreage,TaxDistrict,LandValue,BuildingValue,TotalValue,YearBuilt,Bedrooms,FullBath,HalfBath,property_street,property_city,owner_street,owner_city,owner_state
28166,"041 04 0 071.00",DUPLEX,"4069  YOEST DR, NASHVILLE",2013-04-09,184000.00,20150402-0028641,No,0.98,"GENERAL SERVICES DISTRICT",40000.00,124200.00,164200.00,1961,5,2,0,"4069  YOEST DR"," NASHVILLE","4069  YOEST DR"," NASHVILLE"," TN"
5820,"041 04 0 075.00","SINGLE FAMILY","1224  DALEMERE DR, NASHVILLE",2013-04-09,78100.00,20130724-0076661,No,0.97,"GENERAL SERVICES DISTRICT",40000.00,183200.00,223200.00,1964,4,2,1,"1224  DALEMERE DR"," NASHVILLE","1224  DALEMERE DR"," NASHVILLE"," TN"
14438,"041 04 0 090.00","SINGLE FAMILY","4025  HAVENDALE DR, NASHVILLE",2013-04-09,212000.00,20140430-0036512,No,0.91,"GENERAL SERVICES DISTRICT",40000.00,157500.00,197500.00,1968,3,1,1,"4025  HAVENDALE DR"," NASHVILLE","4025  HAVENDALE DR"," NASHVILLE"," TN"
21310,"041 05 0 002.00","SINGLE FAMILY","4140  CREEK TRAIL DR, WHITES CREEK",2013-04-09,279900.00,20140916-0084665,No,1.37,"GENERAL SERVICES DISTRICT",37600.00,178700.00,216300.00,1997,3,3,0,"4140  CREEK TRAIL DR"," WHITES CREEK","4140  CREEK TRAIL DR"," WHITES CREEK"," TN"
13365,"041 06 0 005.00","SINGLE FAMILY","4034 A  BRICK CHURCH PIKE, NASHVILLE",2013-04-09,130000.00,20140326-0024811,No,1.01,"GENERAL SERVICES DISTRICT",28000.00,78500.00,106500.00,1960,2,2,0,"4034 A  BRICK CHURCH PIKE"," NASHVILLE","4034 A BRICK CHURCH PIKE"," NASHVILLE"," TN"
8913,"041 06 0 009.00","SINGLE FAMILY","4016  BRICK CHURCH PIKE, NASHVILLE",2013-04-09,133000.00,20131017-0108843,No,1.08,"GENERAL SERVICES DISTRICT",28000.00,84800.00,112800.00,1961,3,1,1,"4016  BRICK CHURCH PIKE"," NASHVILLE","4016  BRICK CHURCH PIKE"," NASHVILLE"," TN"
34770,"041 06 0 010.00","SINGLE FAMILY","4021  BRICK CHURCH PIKE, NASHVILLE",2013-04-09,143000.00,20150724-0072894,No,1.28,"GENERAL SERVICES DISTRICT",28000.00,98800.00,126800.00,1958,3,2,0,"4021  BRICK CHURCH PIKE"," NASHVILLE","4021  BRICK CHURCH PIKE"," NASHVILLE"," TN"
48736,"041 06 0 012.00","SINGLE FAMILY","4029 BRICK CHURCH  PIKE, NASHVILLE",2013-04-09,115000.00,20160516-0048178,No,0.6,"GENERAL SERVICES DISTRICT",25000.00,65400.00,90400.00,1963,3,1,0,"4029 BRICK CHURCH  PIKE"," NASHVILLE","4029  BRICK CHURCH PIKE"," NASHVILLE"," TN"
5821,"041 06 0 019.00","SINGLE FAMILY","4016  RIDGEMONT DR, NASHVILLE",2013-04-09,135000.00,20130711-0071939,No,0.94,"GENERAL SERVICES DISTRICT",25000.00,82600.00,107600.00,1955,2,1,0,"4016  RIDGEMONT DR"," NASHVILLE","4016  RIDGEMONT DR"," NASHVILLE"," TN"
31089,"041 06 0 021.00","SINGLE FAMILY","4017  RIDGEMONT DR, NASHVILLE",2013-04-09,137000.00,20150526-0048325,No,0.71,"GENERAL SERVICES DISTRICT",22000.00,75600.00,98900.00,1958,3,1,1,"4017  RIDGEMONT DR"," NASHVILLE","4017  RIDGEMONT DR"," NASHVILLE"," TN"
7007,"041 06 0 023.00","SINGLE FAMILY","1427  FINNLAND DR, NASHVILLE",2013-04-09,173000.00,20130830-0091912,No,1.54,"GENERAL SERVICES DISTRICT",28000.00,121300.00,150700.00,1966,3,1,1,"1427  FINNLAND DR"," NASHVILLE","1427  FINNLAND DR"," NASHVILLE"," TN"
53132,"041 06 0 027.00","SINGLE FAMILY","1445 FINNLAND  DR, NASHVILLE",2013-04-09,141000.00,20160830-0090814,No,1.07,"GENERAL SERVICES DISTRICT",28000.00,118400.00,147900.00,1968,3,2,0,"1445 FINNLAND  DR"," NASHVILLE","1445  FINNLAND DR"," NASHVILLE"," TN"
18378,"041 06 0 039.00","SINGLE FAMILY","1450  FINNLAND DR, NASHVILLE",2013-04-09,256500.00,20140715-0062223,No,3.5,"GENERAL SERVICES DISTRICT",42000.00,179500.00,236800.00,1993,3,2,0,"1450  FINNLAND DR"," NASHVILLE","1450  FINNLAND DR"," NASHVILLE"," TN"
29490,"041 06 0 041.00","VACANT RESIDENTIAL LAND","1416  FINNLAND DR, NASHVILLE",2013-04-09,19500.00,20150505-0040745,Yes,0.46,"GENERAL SERVICES DISTRICT",20000.00,122500.00,142500.00,2016,3,2,0,"1416  FINNLAND DR"," NASHVILLE","1416  FINNLAND DR"," NASHVILLE"," TN"
51981,"041 07 0 002.00","SINGLE FAMILY","3986 GOODMORNING  DR, NASHVILLE",2013-04-09,195000.00,20160711-0070610,No,0.98,"GENERAL SERVICES DISTRICT",25000.00,87300.00,117900.00,1962,3,1,1,"3986 GOODMORNING  DR"," NASHVILLE","3986  GOODMORNING DR"," NASHVILLE"," TN"
7986,"041 07 0 012.00","SINGLE FAMILY","3985  LAWING DR, NASHVILLE",2013-04-09,39000.00,20130913-0096735,Yes,1.07,"GENERAL SERVICES DISTRICT",25000.00,109900.00,134900.00,1966,3,1,1,"3985  LAWING DR"," NASHVILLE","3985  LAWING DR"," NASHVILLE"," TN"
21311,"041 07 0 013.00","SINGLE FAMILY","3983  LAWING DR, NASHVILLE",2013-04-09,95000.00,20140904-0080982,No,1.15,"GENERAL SERVICES DISTRICT",25000.00,103600.00,131500.00,1960,3,1,1,"3983  LAWING DR"," NASHVILLE","3983  LAWING DR"," NASHVILLE"," TN"
23917,"041 07 0 015.00","SINGLE FAMILY","3979  LAWING DR, NASHVILLE",2013-04-09,118000.00,20141117-0105681,No,1.22,"GENERAL SERVICES DISTRICT",25000.00,103900.00,128900.00,1960,3,1,1,"3979  LAWING DR"," NASHVILLE","3979  LAWING DR"," NASHVILLE"," TN"
670,"041 07 0 016.00","SINGLE FAMILY","3975  LAWING DR, NASHVILLE",2013-04-09,160000.00,20130222-0018193,No,1.21,"GENERAL SERVICES DISTRICT",25000.00,99100.00,127600.00,1961,3,1,1,"3975  LAWING DR"," NASHVILLE","3975  LAWING DR"," NASHVILLE"," TN"
34771,"041 07 0 023.00","SINGLE FAMILY","1236  BELL GRIMES LN, NASHVILLE",2013-04-09,145900.00,20150804-0077365,No,0.33,"GENERAL SERVICES DISTRICT",20000.00,89000.00,114800.00,1959,3,2,0,"1236  BELL GRIMES LN"," NASHVILLE","1236  BELL GRIMES LN"," NASHVILLE"," TN"
51982,"041 07 0 025.00","SINGLE FAMILY","1230 BELL GRIMES  LN, NASHVILLE",2013-04-09,150000.00,20160719-0074182,No,0.27,"GENERAL SERVICES DISTRICT",20000.00,55200.00,75200.00,1959,3,1,0,"1230 BELL GRIMES  LN"," NASHVILLE","1230  BELL GRIMES LN"," NASHVILLE"," TN"
51983,"041 07 0 038.00","SINGLE FAMILY","1257 OLD HICKORY  BLVD, NASHVILLE",2013-04-09,220000.00,20160708-0070057,No,0.74,"GENERAL SERVICES DISTRICT",34000.00,92600.00,143500.00,1955,3,1,1,"1257 OLD HICKORY  BLVD"," NASHVILLE","1257  OLD HICKORY BLVD"," NASHVILLE"," TN"
45299,"041 07 0 049.00","SINGLE FAMILY","4020  HICKORY TER, NASHVILLE",2013-04-09,201000.00,20160311-0023569,No,0.76,"GENERAL SERVICES DISTRICT",25000.00,114100.00,139100.00,1965,3,1,1,"4020  HICKORY TER"," NASHVILLE","4020  HICKORY TER"," NASHVILLE"," TN"
50593,"041 07 0 060.00","SINGLE FAMILY","1301 BELL GRIMES  LN, NASHVILLE",2013-04-09,130000.00,20160613-0059280,No,0.73,"GENERAL SERVICES DISTRICT",22000.00,98300.00,130400.00,1958,4,3,0,"1301 BELL GRIMES  LN"," NASHVILLE","1301  BELL GRIMES LN"," NASHVILLE"," TN"
46872,"041 07 0 061.00","SINGLE FAMILY","1253  RUGBY DR, NASHVILLE",2013-04-09,150000.00,20160503-0043369,No,0.83,"GENERAL SERVICES DISTRICT",25000.00,86400.00,114200.00,1951,3,1,1,"1253  RUGBY DR"," NASHVILLE","1253  RUGBY DR"," NASHVILLE"," TN"
29493,"041 07 0 067.00","SINGLE FAMILY","1219  BELL GRIMES LN, NASHVILLE",2013-04-09,80125.00,20150420-0035165,No,0.73,"GENERAL SERVICES DISTRICT",22000.00,62400.00,84400.00,1959,2,1,0,"1219  BELL GRIMES LN"," NASHVILLE","1219  BELL GRIMES LN"," NASHVILLE"," TN"
19818,"041 07 0 072.00","SINGLE FAMILY","3967  LAWING DR, NASHVILLE",2013-04-09,145000.00,20140902-0079693,No,0.44,"GENERAL SERVICES DISTRICT",20000.00,115700.00,145800.00,1965,3,2,0,"3967  LAWING DR"," NASHVILLE","3967  LAWING DR"," NASHVILLE"," TN"
27165,"041 07 0 088.00","SINGLE FAMILY","3790  MARYDALE DR, NASHVILLE",2013-04-09,131000.00,20150225-0016089,No,0.4,"GENERAL SERVICES DISTRICT",20000.00,91700.00,111700.00,1965,3,1,0,"3790  MARYDALE DR"," NASHVILLE","3790  MARYDALE DR"," NASHVILLE"," TN"
40673,"041 07 0 090.00","SINGLE FAMILY","3962  LAWING DR, NASHVILLE",2013-04-09,189900.00,20151125-0119482,No,0.39,"GENERAL SERVICES DISTRICT",20000.00,113900.00,136100.00,1963,5,2,1,"3962  LAWING DR"," NASHVILLE","3962  LAWING DR"," NASHVILLE"," TN"
9805,"041 07 0 097.00","SINGLE FAMILY","3811  MARYDALE CT, NASHVILLE",2013-04-09,128000.00,20131204-0123636,No,0.55,"GENERAL SERVICES DISTRICT",20000.00,88000.00,108000.00,1965,3,2,0,"3811  MARYDALE CT"," NASHVILLE","3811  MARYDALE CT"," NASHVILLE"," TN"
22738,"041 07 0 104.00","SINGLE FAMILY","3816  MARYDALE DR, NASHVILLE",2013-04-09,123500.00,20141006-0092262,No,0.55,"GENERAL SERVICES DISTRICT",20000.00,78900.00,98900.00,1986,3,1,1,"3816  MARYDALE DR"," NASHVILLE","3816  MARYDALE DR"," NASHVILLE"," TN"
33038,"041 08 0 001.00","SINGLE FAMILY","1240  OLD HICKORY BLVD, NASHVILLE",2013-04-09,148000.00,20150605-0053012,No,1.04,"GENERAL SERVICES DISTRICT",40000.00,88900.00,132000.00,1958,3,1,0,"1240  OLD HICKORY BLVD"," NASHVILLE","1240  OLD HICKORY BLVD"," NASHVILLE"," TN"
13366,"041 08 0 004.00","SINGLE FAMILY","1220  OLD HICKORY BLVD, NASHVILLE",2013-04-09,120000.00,20140312-0020838,No,1.1,"GENERAL SERVICES DISTRICT",40000.00,124500.00,164500.00,1959,3,2,0,"1220  OLD HICKORY BLVD"," NASHVILLE","1220  OLD HICKORY BLVD"," NASHVILLE"," TN"
21312,"041 08 0 008.01","SINGLE FAMILY","4028  MARYDALE DR, NASHVILLE",2013-04-09,113000.00,20140925-0088462,No,0.74,"GENERAL SERVICES DISTRICT",40000.00,103600.00,158200.00,1964,3,2,0,"4028  MARYDALE DR"," NASHVILLE","4028  MARYDALE DR"," NASHVILLE"," TN"
22739,"041 08 0 049.00","SINGLE FAMILY","1117  OLD HICKORY BLVD, NASHVILLE",2013-04-09,110000.00,20141008-0093466,No,0.22,"GENERAL SERVICES DISTRICT",25500.00,71200.00,96700.00,1960,3,1,0,"1117  OLD HICKORY BLVD"," NASHVILLE","1117  OLD HICKORY BLVD"," NASHVILLE"," TN"
9806,"041 10 0 016.00","SINGLE FAMILY","3911  BRICK CHURCH PIKE, NASHVILLE",2013-04-09,127500.00,20131119-0119297,No,0.67,"GENERAL SERVICES DISTRICT",22000.00,81200.00,109100.00,1959,3,1,1,"3911  BRICK CHURCH PIKE"," NASHVILLE","3911  BRICK CHURCH PIKE"," NASHVILLE"," TN"
38088,"041 10 0 019.00","SINGLE FAMILY","3917  BRICK CHURCH PIKE, NASHVILLE",2013-04-09,131700.00,20150911-0092472,No,1.07,"GENERAL SERVICES DISTRICT",25000.00,82200.00,107200.00,1958,3,2,0,"3917  BRICK CHURCH PIKE"," NASHVILLE","3917  BRICK CHURCH PIKE"," NASHVILLE"," TN"
53134,"041 10 0 023.00","SINGLE FAMILY","1345 CHESHIRE  DR, NASHVILLE",2013-04-09,171475.00,20160826-0089464,No,1.15,"GENERAL SERVICES DISTRICT",28000.00,88800.00,116800.00,1959,3,2,0,"1345 CHESHIRE  DR"," NASHVILLE","1345  CHESHIRE DR"," NASHVILLE"," TN"
34772,"041 11 0 006.00","SINGLE FAMILY","4000  DUMBARTON DR, NASHVILLE",2013-04-09,165000.00,20150710-0067104,No,0.81,"GENERAL SERVICES DISTRICT",25000.00,68400.00,93400.00,1958,2,1,0,"4000  DUMBARTON DR"," NASHVILLE","4000  DUMBARTON DR"," NASHVILLE"," TN"
34773,"041 11 0 007.00","SINGLE FAMILY","4005  DUMBARTON DR, NASHVILLE",2013-04-09,90000.00,20150810-0079498,No,0.78,"GENERAL SERVICES DISTRICT",25000.00,70800.00,95800.00,1957,3,1,1,"4005  DUMBARTON DR"," NASHVILLE","4005  DUMBARTON DR"," NASHVILLE"," TN"
245,"041 11 0 011.00","SINGLE FAMILY","4021  DUMBARTON DR, NASHVILLE",2013-04-09,100.00,20130129-0009438,No,0.78,"GENERAL SERVICES DISTRICT",25000.00,94300.00,119300.00,1958,2,1,0,"4021  DUMBARTON DR"," NASHVILLE","4021  DUMBARTON DR"," NASHVILLE"," TN"
40674,"041 11 0 013.00","SINGLE FAMILY","1329  CHESHIRE DR, NASHVILLE",2013-04-09,172000.00,20151116-0116131,No,1.12,"GENERAL SERVICES DISTRICT",25000.00,81000.00,108100.00,1958,2,1,0,"1329  CHESHIRE DR"," NASHVILLE","1329  CHESHIRE DR"," NASHVILLE"," TN"
19819,"041 11 0 026.00","SINGLE FAMILY","4004  SUSSEX DR, NASHVILLE",2013-04-09,205000.00,20140822-0076570,No,1.24,"GENERAL SERVICES DISTRICT",28000.00,145300.00,200600.00,1958,3,2,0,"4004  SUSSEX DR"," NASHVILLE","4004  SUSSEX DR"," NASHVILLE"," TN"
5822,"041 11 0 029.00","SINGLE FAMILY","3936  BANBURY DR, NASHVILLE",2013-04-09,122500.00,20130715-0073015,No,0.82,"GENERAL SERVICES DISTRICT",25000.00,75400.00,111900.00,1958,2,1,0,"3936  BANBURY DR"," NASHVILLE","3936  BANBURY DR"," NASHVILLE"," TN"
48738,"041 11 0 030.00",DUPLEX,"3932 BANBURY  DR, NASHVILLE",2013-04-09,197000.00,20160511-0046742,No,0.91,"GENERAL SERVICES DISTRICT",25000.00,113700.00,140500.00,1959,4,3,0,"3932 BANBURY  DR"," NASHVILLE","3932  BANBURY DR"," NASHVILLE"," TN"
7987,"041 11 0 034.00","SINGLE FAMILY","3925  BANBURY DR, NASHVILLE",2013-04-09,115000.00,20130916-0097173,No,0.73,"GENERAL SERVICES DISTRICT",22000.00,72600.00,94600.00,1958,2,2,0,"3925  BANBURY DR"," NASHVILLE","4  BANBURY DR"," NASHVILLE"," TN"
28167,"041 11 0 035.00","SINGLE FAMILY","3929  BANBURY DR, NASHVILLE",2013-04-09,110000.00,20150327-0026426,No,0.69,"GENERAL SERVICES DISTRICT",22000.00,70100.00,94200.00,1958,2,1,0,"3929  BANBURY DR"," NASHVILLE","3929  BANBURY DR"," NASHVILLE"," TN"
15550,"041 11 0 036.00","SINGLE FAMILY","3933  BANBURY DR, NASHVILLE",2013-04-09,132000.00,20140513-0040844,No,1.02,"GENERAL SERVICES DISTRICT",25000.00,98900.00,126000.00,1957,3,1,0,"3933  BANBURY DR"," NASHVILLE","3933  BANBURY DR"," NASHVILLE"," TN"
11703,"041 11 0 040.00","SINGLE FAMILY","3909  BELLSHIRE CT, NASHVILLE",2013-04-09,110000.00,20140207-0010966,No,1.14,"GENERAL SERVICES DISTRICT",28000.00,68000.00,97000.00,1957,2,1,0,"3909  BELLSHIRE CT"," NASHVILLE","3909  BELLSHIRE CT"," NASHVILLE"," TN"
39445,"041 11 0 046.00",DUPLEX,"3917  SUSSEX DR, NASHVILLE",2013-04-09,115000.00,20151013-0104282,No,0.91,"GENERAL SERVICES DISTRICT",25000.00,112500.00,137500.00,1958,5,2,0,"3917  SUSSEX DR"," NASHVILLE","3917  SUSSEX DR"," NASHVILLE"," TN"
13367,"041 11 0 049.00","SINGLE FAMILY","3932  STILTON DR, NASHVILLE",2013-04-09,130000.00,20140331-0026507,No,1.03,"GENERAL SERVICES DISTRICT",25000.00,83600.00,110600.00,1959,3,1,1,"3932  STILTON DR"," NASHVILLE","3932  STILTON DR"," NASHVILLE"," TN"
33039,"041 11 0 050.00",PARSONAGE,"3928  STILTON DR, NASHVILLE",2013-04-09,144500.00,20150608-0053481,No,0.89,"GENERAL SERVICES DISTRICT",25000.00,82700.00,107700.00,1958,3,1,1,"3928  STILTON DR"," NASHVILLE","3928  STILTON DR"," NASHVILLE"," TN"
45300,"041 11 0 055.00","SINGLE FAMILY","3921  STILTON DR, NASHVILLE",2013-04-09,110000.00,20160314-0024014,No,0.98,"GENERAL SERVICES DISTRICT",25000.00,85200.00,110200.00,1957,2,1,0,"3921  STILTON DR"," NASHVILLE","3921  STILTON DR"," NASHVILLE"," TN"
22740,"041 11 0 065.00","SINGLE FAMILY","4009  SUSSEX DR, NASHVILLE",2013-04-09,135000.00,20141105-0102079,No,0.95,"GENERAL SERVICES DISTRICT",25000.00,85000.00,110000.00,1958,3,2,0,"4009  SUSSEX DR"," NASHVILLE","4009  SUSSEX DR"," NASHVILLE"," TN"
21313,"041 11 0 076.00","SINGLE FAMILY","1216  SUSSEX CT, NASHVILLE",2013-04-09,170000.00,20141002-0091212,No,0.69,"GENERAL SERVICES DISTRICT",25000.00,104800.00,131200.00,1958,4,2,1,"1216  SUSSEX CT"," NASHVILLE","1216  SUSSEX CT"," NASHVILLE"," TN"
53135,"041 11 0 079.00","SINGLE FAMILY","1245 RUGBY  DR, NASHVILLE",2013-04-09,131500.00,20160816-0085277,No,0.46,"GENERAL SERVICES DISTRICT",22000.00,80600.00,102600.00,1959,3,1,0,"1245 RUGBY  DR"," NASHVILLE","1245  RUGBY DR"," NASHVILLE"," TN"
19820,"041 11 0 084.00","SINGLE FAMILY","1225  RUGBY DR, NASHVILLE",2013-04-09,127000.00,20140820-0075569,No,0.73,"GENERAL SERVICES DISTRICT",25000.00,97600.00,122600.00,1958,3,1,1,"1225  RUGBY DR"," NASHVILLE","1225  RUGBY DR"," NASHVILLE"," TN"
31091,"041 11 0 106.00","SINGLE FAMILY","3920  DEVONSHIRE DR, NASHVILLE",2013-04-09,178000.00,20150528-0049283,No,1.07,"GENERAL SERVICES DISTRICT",25000.00,126600.00,160000.00,1959,3,3,0,"3920  DEVONSHIRE DR"," NASHVILLE","3920  DEVONSHIRE DR"," NASHVILLE"," TN"
31092,"041 11 0 110.00","SINGLE FAMILY","3904  DEVONSHIRE DR, NASHVILLE",2013-04-09,159900.00,20150508-0042495,No,1.1,"GENERAL SERVICES DISTRICT",25000.00,128200.00,153200.00,1958,4,2,0,"3904  DEVONSHIRE DR"," NASHVILLE","3904  DEVONSHIRE DR"," NASHVILLE"," TN"
43087,"041 11 0 111.00","SINGLE FAMILY","4017  DEVONSHIRE DR, NASHVILLE",2013-04-09,170000.00,20160128-0008451,No,0.84,"GENERAL SERVICES DISTRICT",25000.00,151700.00,176700.00,1958,3,2,0,"4017  DEVONSHIRE DR"," NASHVILLE","4017  DEVONSHIRE DR"," NASHVILLE"," TN"
28168,"041 11 0 120.00","SINGLE FAMILY","1203  DARBYTOWN DR, NASHVILLE",2013-04-09,109000.00,20150323-0024462,No,1.21,"GENERAL SERVICES DISTRICT",25000.00,60000.00,85000.00,1956,2,1,0,"1203  DARBYTOWN DR"," NASHVILLE","1203  DARBYTOWN DR"," NASHVILLE"," TN"
40675,"041 11 0 129.00","SINGLE FAMILY","3901  DEVONSHIRE DR, NASHVILLE",2013-04-09,168000.00,20151208-0123600,No,1.19,"GENERAL SERVICES DISTRICT",25000.00,114000.00,152800.00,1955,3,2,1,"3901  DEVONSHIRE DR"," NASHVILLE","3901  DEVONSHIRE DR"," NASHVILLE"," TN"
7008,"041 12 0 005.00","SINGLE FAMILY","4013  OXBOW DR, NASHVILLE",2013-04-09,149900.00,20130829-0091162,No,0.91,"GENERAL SERVICES DISTRICT",25000.00,98400.00,139100.00,1960,4,1,0,"4013  OXBOW DR"," NASHVILLE","4013  OXBOW DR"," NASHVILLE"," TN"
39446,"041 12 0 008.00","SINGLE FAMILY","1123  BELL GRIMES LN, NASHVILLE",2013-04-09,149900.00,20151019-0105837,No,0.94,"GENERAL SERVICES DISTRICT",25000.00,83200.00,121200.00,1952,3,1,0,"1123  BELL GRIMES LN"," NASHVILLE","1123  BELL GRIMES LN"," NASHVILLE"," TN"
39447,"041 12 0 010.00","SINGLE FAMILY","1119  BELL GRIMES LN, NASHVILLE",2013-04-09,160000.00,20151009-0103124,No,0.9,"GENERAL SERVICES DISTRICT",25000.00,77100.00,102100.00,1959,3,1,0,"1119  BELL GRIMES LN"," NASHVILLE","1119  BELL GRIMES LN"," NASHVILLE"," TN"
44087,"041 12 0 038.00","SINGLE FAMILY","1111  DARBYTOWN DR, NASHVILLE",2013-04-09,145000.00,20160229-0019024,No,0.56,"GENERAL SERVICES DISTRICT",22000.00,73100.00,95100.00,1960,2,1,0,"1111  DARBYTOWN DR"," NASHVILLE","1111  DARBYTOWN DR"," NASHVILLE"," TN"
39448,"041 12 0 056.00","SINGLE FAMILY","3900  THACKERY DR, NASHVILLE",2013-04-09,180000.00,20151013-0104220,No,0.98,"GENERAL SERVICES DISTRICT",25000.00,129500.00,154500.00,1955,4,2,0,"3900  THACKERY DR"," NASHVILLE","3900  THACKERY DR"," NASHVILLE"," TN"
11704,"041 12 0 102.00","SINGLE FAMILY","425  KEMPER DR N, MADISON",2013-04-09,163000.00,20140205-0010205,No,0.95,"GENERAL SERVICES DISTRICT",30000.00,129200.00,159200.00,1966,3,2,0,"425  KEMPER DR N"," MADISON","425  KEMPER DR N"," MADISON"," TN"
38089,"041 12 0 112.00","SINGLE FAMILY","1038  WESTCHESTER DR, MADISON",2013-04-09,145000.00,20150911-0092422,No,0.96,"GENERAL SERVICES DISTRICT",30000.00,79000.00,114400.00,1957,2,1,0,"1038  WESTCHESTER DR"," MADISON","1038  WESTCHESTER DR"," MADISON"," TN"
10771,"041 12 0 113.00","SINGLE FAMILY","1040  WESTCHESTER DR, MADISON",2013-04-09,105000.00,20131220-0128622,No,1.1,"GENERAL SERVICES DISTRICT",30000.00,156800.00,198100.00,1973,3,3,0,"1040  WESTCHESTER DR"," MADISON","1040  WESTCHESTER DR"," MADISON"," TN"
21314,"041 12 0 116.00","SINGLE FAMILY","1125  WESTCHESTER DR, NASHVILLE",2013-04-09,70000.00,20140910-0082751,No,0.95,"GENERAL SERVICES DISTRICT",25000.00,69500.00,96900.00,1955,2,1,0,"1125  WESTCHESTER DR"," NASHVILLE","1125  WESTCHESTER DR"," NASHVILLE"," TN"
51984,"041 12 0 120.00","SINGLE FAMILY","1029 WESTCHESTER  DR, MADISON",2013-04-09,205000.00,20160712-0071267,No,0.36,"GENERAL SERVICES DISTRICT",25000.00,61600.00,87200.00,1957,2,1,0,"1029 WESTCHESTER  DR"," MADISON","1029  WESTCHESTER DR"," MADISON"," TN"
7988,"041 12 0 123.00","SINGLE FAMILY","1023  WESTCHESTER DR, MADISON",2013-04-09,94000.00,20130918-0098177,No,0.41,"GENERAL SERVICES DISTRICT",25000.00,67000.00,92000.00,1956,2,1,0,"1023  WESTCHESTER DR"," MADISON","1023  WESTCHESTER DR"," MADISON"," TN"
31093,"041 12 0 127.00","SINGLE FAMILY","1015  WESTCHESTER DR, MADISON",2013-04-09,132900.00,20150528-0049298,No,0.36,"GENERAL SERVICES DISTRICT",25000.00,86500.00,111500.00,1955,3,1,0,"1015  WESTCHESTER DR"," MADISON","1015  WESTCHESTER DR"," MADISON"," TN"
11705,"041 15 0 004.00","SINGLE FAMILY","3908  BELLSHIRE CT, NASHVILLE",2013-04-09,124000.00,20140124-0006600,No,1.11,"GENERAL SERVICES DISTRICT",28000.00,77100.00,105100.00,1958,3,1,0,"3908  BELLSHIRE CT"," NASHVILLE","3908  BELLSHIRE CT"," NASHVILLE"," TN"
22741,"041 15 0 027.00","SINGLE FAMILY","3909  STILTON DR, NASHVILLE",2013-04-09,124900.00,20141015-0095235,No,1.1,"GENERAL SERVICES DISTRICT",25000.00,77300.00,103900.00,1958,3,1,0,"3909  STILTON DR"," NASHVILLE","3909  STILTON DR"," NASHVILLE"," TN"
53137,"041 15 0 037.00","SINGLE FAMILY","1235 WESTCHESTER  DR, NASHVILLE",2013-04-09,181500.00,20160830-0090582,No,0.96,"GENERAL SERVICES DISTRICT",25000.00,106700.00,131700.00,1958,3,1,1,"1235 WESTCHESTER  DR"," NASHVILLE","1235  WESTCHESTER DR"," NASHVILLE"," TN"
246,"041 15 0 043.00","SINGLE FAMILY","1313  BELLSHIRE DR, NASHVILLE",2013-04-09,136600.00,20130201-0010680,No,0.85,"GENERAL SERVICES DISTRICT",25000.00,86800.00,111800.00,1958,3,1,1,"1313  BELLSHIRE DR"," NASHVILLE","1313  BELLSHIRE DR"," NASHVILLE"," TN"
41937,"041 15 0 048.00","SINGLE FAMILY","1221  BELLSHIRE DR, NASHVILLE",2013-04-09,148000.00,20151229-0130825,No,0.96,"GENERAL SERVICES DISTRICT",25000.00,111300.00,136300.00,1958,3,1,1,"1221  BELLSHIRE DR"," NASHVILLE","1221  BELLSHIRE DR"," NASHVILLE"," TN"
46874,"041 15 0 052.00","SINGLE FAMILY","1205  BELLSHIRE DR, NASHVILLE",2013-04-09,229944.00,20160415-0036317,No,1.34,"GENERAL SERVICES DISTRICT",28000.00,87100.00,123400.00,1958,3,1,0,"1205  BELLSHIRE DR"," NASHVILLE","1205  BELLSHIRE DR"," NASHVILLE"," TN"
19821,"041 16 0 004.00","SINGLE FAMILY","1115  WESTCHESTER DR, NASHVILLE",2013-04-09,104000.00,20140814-0073666,No,0.99,"GENERAL SERVICES DISTRICT",25000.00,68000.00,94200.00,1956,2,1,0,"1115  WESTCHESTER DR"," NASHVILLE","1115  WESTCHESTER DR"," NASHVILLE"," TN"
18379,"041 16 0 019.00","SINGLE FAMILY","1128  TUCKAHOE DR, NASHVILLE",2013-04-09,133300.00,20140811-0072037,No,0.55,"GENERAL SERVICES DISTRICT",22000.00,70300.00,112800.00,1955,3,1,0,"1128  TUCKAHOE DR"," NASHVILLE","1128  TUCKAHOE DR"," NASHVILLE"," TN"
31094,"041 16 0 026.00","SINGLE FAMILY","1140  BELLSHIRE DR, NASHVILLE",2013-04-09,115000.00,20150513-0043712,No,0.51,"GENERAL SERVICES DISTRICT",22000.00,62700.00,85800.00,1955,2,1,0,"1140  BELLSHIRE DR"," NASHVILLE","1140  BELLSHIRE DR"," NASHVILLE"," TN"
27166,"041 16 0 030.00","SINGLE FAMILY","1127  TUCKAHOE DR, NASHVILLE",2013-04-09,171444.00,20150218-0013786,No,0.51,"GENERAL SERVICES DISTRICT",22000.00,88100.00,112000.00,1956,2,1,0,"1127  TUCKAHOE DR"," NASHVILLE","1127  TUCKAHOE DR"," NASHVILLE"," TN"
